1.36629526462, 0.683147632312, 0.05, 
1.36768802228, 0.683844011142, 0.05, 
1.32033426184, 0.660167130919, 0.05, 
1.33286908078, 0.66643454039, 0.05, 
1.36072423398, 0.680362116992, 0.05, 
1.30640668524, 0.653203342618, 0.05, 
1.32033426184, 0.660167130919, 0.05, 
1.29944289694, 0.649721448468, 0.05, 
1.39972144847, 0.699860724234, 0.05, 
1.33286908078, 0.66643454039, 0.05, 
1.3426183844, 0.671309192201, 0.05, 
1.31894150418, 0.659470752089, 0.05, 
1.33983286908, 0.66991643454, 0.05, 
1.31058495822, 0.655292479109, 0.05, 
1.35933147632, 0.679665738162, 0.05, 
1.34818941504, 0.674094707521, 0.05, 
1.30640668524, 0.653203342618, 0.05, 
1.3217270195, 0.660863509749, 0.05, 
1.31754874652, 0.658774373259, 0.05, 
1.3495821727, 0.674791086351, 0.05, 
1.37604456825, 0.688022284123, 0.05, 
1.39554317549, 0.697771587744, 0.05, 
1.32451253482, 0.662256267409, 0.05, 
1.35515320334, 0.677576601671, 0.05, 
1.38161559889, 0.690807799443, 0.05, 
1.01810584958, 0.509052924791, 0.1, 
1.09470752089, 0.547353760446, 0.1, 
1.11281337047, 0.556406685237, 0.1, 
1.09192200557, 0.545961002786, 0.1, 
1.07381615599, 0.536908077994, 0.1, 
1.09749303621, 0.548746518106, 0.1, 
1.09052924791, 0.545264623955, 0.1, 
1.10306406685, 0.551532033426, 0.1, 
1.11142061281, 0.555710306407, 0.1, 
1.12256267409, 0.561281337047, 0.1, 
1.09331476323, 0.546657381616, 0.1, 
1.14763231198, 0.573816155989, 0.1, 
1.07103064067, 0.535515320334, 0.1, 
1.06545961003, 0.532729805014, 0.1, 
1.12534818942, 0.562674094708, 0.1, 
1.07242339833, 0.536211699164, 0.1, 
1.03342618384, 0.516713091922, 0.1, 
1.10445682451, 0.552228412256, 0.1, 
1.05431754875, 0.527158774373, 0.1, 
1.06963788301, 0.534818941504, 0.1, 
1.05292479109, 0.526462395543, 0.1, 
1.08217270195, 0.541086350975, 0.1, 
1.05849582173, 0.529247910864, 0.1, 
1.06824512535, 0.534122562674, 0.1, 
1.05988857939, 0.529944289694, 0.1, 
0.938718662953, 0.469359331476, 0.15, 
0.941504178273, 0.470752089136, 0.15, 
0.986072423398, 0.493036211699, 0.15, 
0.91782729805, 0.458913649025, 0.15, 
0.965181058496, 0.482590529248, 0.15, 
0.931754874652, 0.465877437326, 0.15, 
0.909470752089, 0.454735376045, 0.15, 
0.979108635097, 0.489554317549, 0.15, 
0.910863509749, 0.455431754875, 0.15, 
0.901114206128, 0.450557103064, 0.15, 
0.951253481894, 0.475626740947, 0.15, 
0.942896935933, 0.471448467967, 0.15, 
0.959610027855, 0.479805013928, 0.15, 
0.935933147632, 0.467966573816, 0.15, 
0.954038997214, 0.477019498607, 0.15, 
0.912256267409, 0.456128133705, 0.15, 
0.944289693593, 0.472144846797, 0.15, 
0.948467966574, 0.474233983287, 0.15, 
0.91782729805, 0.458913649025, 0.15, 
0.979108635097, 0.489554317549, 0.15, 
0.986072423398, 0.493036211699, 0.15, 
0.966573816156, 0.483286908078, 0.15, 
0.908077994429, 0.454038997214, 0.15, 
0.954038997214, 0.477019498607, 0.15, 
0.930362116992, 0.465181058496, 0.15, 
0.849582172702, 0.424791086351, 0.2, 
0.805013927577, 0.402506963788, 0.2, 
0.820334261838, 0.410167130919, 0.2, 
0.856545961003, 0.428272980501, 0.2, 
0.8356545961, 0.41782729805, 0.2, 
0.841225626741, 0.42061281337, 0.2, 
0.817548746518, 0.408774373259, 0.2, 
0.855153203343, 0.427576601671, 0.2, 
0.810584958217, 0.405292479109, 0.2, 
0.83008356546, 0.41504178273, 0.2, 
0.803621169916, 0.401810584958, 0.2, 
0.827298050139, 0.41364902507, 0.2, 
0.827298050139, 0.41364902507, 0.2, 
0.83426183844, 0.41713091922, 0.2, 
0.821727019499, 0.410863509749, 0.2, 
0.866295264624, 0.433147632312, 0.2, 
0.818941504178, 0.409470752089, 0.2, 
0.846796657382, 0.423398328691, 0.2, 
0.784122562674, 0.392061281337, 0.2, 
0.864902506964, 0.432451253482, 0.2, 
0.795264623955, 0.397632311978, 0.2, 
0.870473537604, 0.435236768802, 0.2, 
0.817548746518, 0.408774373259, 0.2, 
0.818941504178, 0.409470752089, 0.2, 
0.877437325905, 0.438718662953, 0.2, 
0.770194986072, 0.385097493036, 0.25, 
0.722841225627, 0.361420612813, 0.25, 
0.710306406685, 0.355153203343, 0.25, 
0.75208913649, 0.376044568245, 0.25, 
0.743732590529, 0.371866295265, 0.25, 
0.775766016713, 0.387883008357, 0.25, 
0.754874651811, 0.377437325905, 0.25, 
0.74651810585, 0.373259052925, 0.25, 
0.825905292479, 0.41295264624, 0.25, 
